,description,edam_topics,help,id,inputs,name,outputs
932,,,Creates a stacked histogram graph for the nucleotide distribution in the Solexa library ,cshl_fastx_nucleotides_distribution,txt,Draw nucleotides distribution chart,png
933,,,Creates quality statistics report for the given Solexa FASTQ library ,cshl_fastx_quality_statistics,fastqsanger,Compute quality statistics,txt
934,,,This tool renames the sequence identifiers in a FASTQ A file ,cshl_fastx_renamer,"fastqsolexa,fasta,fastqsanger",Rename sequences,
935,,,This tool reverse complements each sequence in a library  If the library is a FASTQ  the quality scores are also reversed ,cshl_fastx_reverse_complement,"fasta,fastqsolexa,fastqsanger",Reverse-Complement,
936,,,This tool trims  cut bases from  sequences in a FASTA Q file ,cshl_fastx_trimmer,"fasta,fastqsolexa,fastqsanger",Trim sequences,
937,into FASTQ,,This tool joins a FASTA file to a Quality Score file  creating a single FASTQ block for each read ,fastq_combiner,"fasta,csfasta,qual",Combine FASTA and QUAL,fastqsanger
938,reads by quality score and length,,,fastq_filter,"fastqsanger,fastqcssanger,fastqsanger.gz,fastqcssanger.gz,fastqsanger.bz2,fastqcssanger.bz2",Filter FASTQ,
939,convert between various FASTQ quality formats,,This tool offers several conversions options relating to the FASTQ format ,fastq_groomer,"fastq,fastq.gz,fastq.bz2",FASTQ Groomer,fastqsanger
940,reads on various attributes,,,fastq_manipulation,"fastqsanger,fastqcssanger,fastqsanger.gz,fastqcssanger.gz,fastqsanger.bz2,fastqcssanger.bz2",Manipulate FASTQ,
941,by quality score,,This tool allows masking base characters in FASTQ format files dependent upon user specified quality score value and comparison method ,fastq_masker_by_quality,"fastqsanger,fastqsanger.gz,fastqsanger.bz2",FASTQ Masker,
942,on paired end reads,,De interlaces a single fastq dataset representing paired end run into two fastq datasets containing only the first or second mate read  Reads without mate are saved in separate output files ,fastq_paired_end_deinterlacer,"fastqsanger,fastqcssanger,fastqsanger.gz,fastqcssanger.gz,fastqsanger.bz2,fastqcssanger.bz2",FASTQ de-interlacer,
943,on paired end reads,,This tool joins paired end FASTQ reads from two separate files  one with the left mates and one with the right mates  into a single files where left mates alternate with their right mates  The join is performed using sequence identifiers  allowing the two files to contain differing ordering  If a sequence identifier does not appear in both files  it is included in a separate file ,fastq_paired_end_interlacer,"fastqsanger,fastqcssanger,fastqsanger.gz,fastqcssanger.gz,fastqsanger.bz2,fastqcssanger.bz2",FASTQ interlacer,
944,on paired end reads,,This tool joins paired end FASTQ reads from two separate files into a single read in one file   The join is performed using sequence identifiers  allowing the two files to contain differing ordering   If a sequence identifier does not appear in both files  it is excluded from the output ,fastq_paired_end_joiner,"fastqsanger,fastqcssanger,fastqsanger.gz,fastqcssanger.gz,fastqsanger.bz2,fastqcssanger.bz2",FASTQ joiner,
945,on joined paired end reads,,Splits a single fastq dataset representing paired end run into two datasets  one for each end   This tool works only for datasets where both ends have   the same   length ,fastq_paired_end_splitter,"fastqsanger,fastqcssanger,fastqsanger.gz,fastqcssanger.gz,fastqsanger.bz2,fastqcssanger.bz2",FASTQ splitter,
946,by column,,,fastq_stats,"fastqsanger,fastqillumina,fastqsolexa,fastqcssanger,fastqsanger.gz,fastqillumina.gz,fastqsolexa.gz,fastqcssanger.gz,fastqsanger.bz2,fastqillumina.bz2,fastqsolexa.bz2,fastqcssanger.bz2",FASTQ Summary Statistics,tabular
947,converter,,This tool converts FASTQ sequencing reads to a Tabular file ,fastq_to_tabular,"fastqsanger,fastqcssanger,fastqillumina,fastqsolexa,fastqsanger.gz,fastqcssanger.gz,fastqillumina.gz,fastqsolexa.gz,fastqsanger.bz2,fastqcssanger.bz2,fastqillumina.bz2,fastqsolexa.bz2",FASTQ to Tabular,tabular
948,by column,,,fastq_trimmer,"fastqsanger,fastqcssanger,fastqsanger.gz,fastqcssanger.gz,fastqsanger.bz2,fastqcssanger.bz2",FASTQ Trimmer,
949,converter,,This tool converts FASTQ sequencing reads to FASTA sequences      ,fastq_to_fasta_python,"fastq,fastq.gz,fastq.bz2",FASTQ to FASTA,fasta
950,converter,,This tool attempts to convert a tabular file containing sequencing read data to a FASTQ formatted file  The FASTQ Groomer tool should always be used on the output of this tool      ,tabular_to_fastq,tabular,Tabular to FASTQ,fastq
951,- draw plots,,Create collapsed versions of the recal csv file and call R scripts to plot residual error versus the various covariates ,gatk_analyze_covariates,csv,Analyze Covariates,"html,txt"
952,on BAM files,,This walker is designed to work as the first pass in a two pass processing step  It does a by locus traversal operating only at sites that are not in dbSNP  We assume that all reference mismatches we see are therefore errors and indicative of poor base quality  This walker generates tables based on various user specified covariates  such as read group  reported quality score  cycle  and dinucleotide  Since there is a large amount of data one can then calculate an empirical probability of error given the particular covariates seen at this site  where p error    num mismatches   num observations The output file is a CSV list of  the several covariate values  num observations  num mismatches  empirical quality score  The first non comment line of the output file gives the name of the covariates that were used for this calculation   Note  ReadGroupCovariate and QualityScoreCovariate are required covariates and will be added for the user regardless of whether or not they were specified Note  This walker is designed to be used in conjunction with TableRecalibrationWalker ,gatk_count_covariates,"bam,fasta,vcf,gatk_dbsnp,bed",Count Covariates,"csv,txt"
953,on BAM files,,DepthOfCoverage processes a set of bam files to determine coverage at different levels of partitioning and aggregation  Coverage can be analyzed per locus  per interval  per gene  or in total  can be partitioned by sample  by read group  by technology  by center  or by library  and can be summarized by mean  median  quartiles  and or percentage of bases covered to or beyond a threshold  Additionally  reads and bases can be filtered by mapping or base quality score  ,gatk_depth_of_coverage,"bam,fasta,data",Depth of Coverage,tabular
954,- perform local realignment,,Performs local realignment of reads based on misalignments due to the presence of indels  Unlike most mappers  this walker uses the full alignment context to determine whether an appropriate alternate reference  i e  indel  exists and updates SAMRecords accordingly ,gatk_indel_realigner,"bam,fasta,gatk_interval,bed,picard_interval_list,vcf",Indel Realigner,"bam,txt"
955,from BAM files,,PrintReads can dynamically merge the contents of multiple input BAM files  resulting in merged output sorted in coordinate order ,gatk_print_reads,"bam,fasta,txt",Print Reads,"bam,txt"
956,for use in local realignment,,Emits intervals for the Local Indel Realigner to target for cleaning   Ignores 454 reads  MQ0 reads  and reads with consecutive indel operators in the CIGAR string ,gatk_realigner_target_creator,"bam,fasta,vcf",Realigner Target Creator,"gatk_interval,txt"
957,on BAM files,,This walker is designed to work as the second pass in a two pass processing step  doing a by read traversal   For each base in each read this walker calculates various user specified covariates  such as read group  reported quality score  cycle  and dinuc  Using these values as a key in a large hashmap the walker calculates an empirical base quality score and overwrites the quality score currently in the read  This walker then outputs a new bam file with these updated  recalibrated  reads   Note  This walker expects as input the recalibration table file generated previously by CovariateCounterWalker  Note  This walker is designed to be used in conjunction with CovariateCounterWalker ,gatk_table_recalibration,"csv,bam,fasta",Table Recalibration,"bam,txt"
958,SNP and indel caller,,A variant caller which unifies the approaches of several disparate callers   Works for single sample and multi sample data   The user can choose from several different incorporated calculation models ,gatk_unified_genotyper,"bam,fasta,vcf",Unified Genotyper,"vcf,txt"
959,,,Annotates variant calls with context information   Users can specify which of the available annotations to use ,gatk_variant_annotator,"vcf,bam,fasta",Variant Annotator,"vcf,txt"
960,,,Applies cuts to the input vcf file  by adding filter lines  to achieve the desired novel FDR levels which were specified during VariantRecalibration,gatk_variant_apply_recalibration,"vcf,gatk_recal,gatk_tranche,fasta",Apply Variant Recalibration,"vcf,txt"
961,,,Combines VCF records from different sources  supports both full merges and set unions  Merge  combines multiple records into a single one  if sample names overlap then they are uniquified  Union  assumes each rod represents the same set of samples  although this is not enforced   using the priority list  if provided   emits a single record instance at every position represented in the rods ,gatk_variant_combine,"vcf,fasta",Combine Variants,"vcf,txt"
962,,,General purpose tool for variant evaluation    in dbSNP  genotype concordance  Ti Tv ratios  and a lot more ,gatk_variant_eval,"vcf,fasta,bed,gatk_interval,picard_interval_list",Eval Variants,"gatk_report,txt"
963,on VCF files,,Filters variant calls using a number of user selectable  parameterizable criteria ,gatk_variant_filtration,"vcf,fasta,bed,gatk_dbsnp,vcf",Variant Filtration,"vcf,txt"
964,,,Takes variant calls as  vcf files  learns a Gaussian mixture model over the variant annotations and evaluates the variant    assigning an informative lod score,gatk_variant_recalibrator,"vcf,fasta",Variant Recalibrator,"gatk_recal,gatk_tranche,txt,pdf"
965,from VCF files,,Often  a VCF containing many samples and or variants will need to be subset in order to facilitate certain analyses  e g  comparing and contrasting cases vs  controls  extracting variant or non variant loci that meet certain requirements  displaying just a few samples in a browser like IGV  etc    SelectVariants can be used for this purpose  Given a single VCF file  one or more samples can be extracted from the file  based on a complete sample name or a pattern match   Variants can be further selected by specifying criteria for inclusion  i e   DP   1000   depth of coverage greater than 1000x    AF   0 25   sites with allele frequency less than 0 25   These JEXL expressions are documented in the Using JEXL expressions section   One can optionally include concordance or discordance tracks for use in selecting overlapping variants  ,gatk_variant_select,"vcf,fasta,txt",Select Variants,"vcf,txt"
966,,,Validates a variants file ,gatk_validate_variants,"vcf,fasta",Validate Variants,txt
967,of all intervals,,,gops_basecoverage_1,interval,Base Coverage,txt
968,the intervals of a dataset,,    Maximum distance   is greatest distance in base pairs allowed between intervals that will be considered  quot clustered quot      Negative   values for distance are allowed  and are useful for clustering intervals that overlap      Minimum intervals per cluster   allow a threshold to be set on the minimum number of intervals to be considered a cluster   Any area with less than this minimum will not be included in the output      Merge clusters into single intervals   outputs intervals that span the entire cluster      Find cluster intervals  preserve comments and order   filters out non cluster intervals while maintaining the original ordering and comments in the file      Find cluster intervals  output grouped by clusters   filters out non cluster intervals  but outputs the cluster intervals so that they are grouped together  Comments and original ordering in the file are lost ,gops_cluster_1,interval,Cluster,
969,intervals of a dataset,,    Genome wide complement   will complement all chromosomes of the genome   Leaving this option unchecked will only complement chromosomes present in the dataset ,gops_complement_1,interval,Complement,
970,two datasets into one dataset,,    Both datasets are exactly the same filetype   will preserve all extra fields in both files   Leaving this unchecked will force the second dataset to use the same column assignments for chrom  start  end and strand  but will fill extra fields with a period      In both cases  the output fields are truncated or padded with fields of periods to maintain a truly tabular output ,gops_concat_1,interval,Concatenate,
971,of a set of intervals on second set of intervals,,,gops_coverage_1,interval,Coverage,
972,for every interval,,For every interval in the   interval   dataset  this tool fetches the   closest non overlapping   upstream and   or downstream features from the   features   dataset ,flanking_features_1,"interval,gff",Fetch closest non-overlapping feature,
973,returns flanking region/s for every gene,,,get_flanks1,interval,Get flanks,
974,the intervals of two datasets,,    Where overlap is at least   sets the minimum length  in base pairs  of overlap between elements of the two datasets     Overlapping Intervals   returns entire intervals from the first dataset  that overlap the second dataset   The returned intervals are completely unchanged  and this option only filters out intervals that do not overlap with the second dataset      Overlapping pieces of Intervals   returns intervals that indicate the exact base pair overlap between the first dataset and the second dataset   The intervals returned are from the first dataset  and all fields besides start and end are guaranteed to remain unchanged ,gops_intersect_1,"interval,gff",Intersect,
975,the intervals of two datasets side-by-side,,    Where overlap   specifies the minimum overlap between intervals that allows them to be joined      Return only records that are joined   returns only the records of the first dataset that join to a record in the second dataset  This is analogous to an INNER JOIN      Return all records of first dataset  fill null with  quot   quot     returns all intervals of the first dataset  and any intervals that do not join an interval from the second dataset are filled in with a period     This is analogous to a LEFT JOIN      Return all records of second dataset  fill null with  quot   quot     returns all intervals of the second dataset  and any intervals that do not join an interval from the first dataset are filled in with a period       Note that this may produce an invalid interval file  since a period    is not a valid chrom  start  end or strand        Return all records of both datasets  fill nulls with  quot   quot     returns all records from both datasets  and fills on either the right or left with periods    Note that this may produce an invalid interval file  since a period    is not a valid chrom  start  end or strand   ,gops_join_1,interval,Join,
976,the overlapping intervals of a dataset,,,gops_merge_1,interval,Merge,
977,the intervals of two datasets,,    Where overlap is at least   sets the minimum length  in base pairs  of overlap between elements of the two datasets      Intervals with no overlap   returns entire intervals from the first dataset that do not overlap the second dataset   The returned intervals are completely unchanged  and this option only filters out intervals that overlap with the second dataset      Non overlapping pieces of intervals   returns intervals from the first dataset that have the intervals from the second dataset removed   Any overlapping base pairs are removed from the range of the interval   All fields besides start and end are guaranteed to remain unchanged ,gops_subtract_1,"interval,gff",Subtract,
978,from another dataset,,This tool subtracts an entire dataset from another dataset ,subtract_query1,txt,Subtract Whole Dataset,
979,on tables,,This program implements arithmetic operations on tabular files data  The program takes three inputs ,tables_arithmetic_operations,tabular,Arithmetic Operations,tabular
980,human genes associated with disease terms,,This tool searches the disease term field of the DOLite mappings used by the FunDO project and returns a set of genes that  are associated with terms matching the specified pattern    This is the reverse of what FunDO s own server does  ,hgv_funDo,,FunDO,interval
981,visualization of genomic data with the Hilbert curve,,HilbertVis uses the Hilbert space filling curve to visualize the structure of position dependent data   It maps the traditional one dimensional line visualization onto a two dimensional square   For example  here is a diagram showing the path of a level 2 Hilbert curve ,hgv_hilbertvis,"interval,gff",HVIS,pdf
982,significant SNPs in case-control data,,This tool performs a basic analysis of bi allelic SNPs in case control data  using the R statistical environment and Fisher s exact test to identify SNPs with a significant difference in the allele frequencies between the two groups   R s  qvalue  package is used to correct for multiple testing ,hgv_snpFreq,"tabular,snp,ind",snpFreq,tabular
983,,,When performing metagenomic analyses it is often necessary to identify sequence reads corresponding to a particular taxonomic group  or  in other words  diagnostic of a particular taxonomic rank  This utility performs this analysis  It takes data generated by  Taxonomy manipulation  Fetch Taxonomic Ranks  as input and outputs either a list of sequence reads unique to a particular taxonomic rank  or a list of taxonomic ranks and the count of unique reads corresponding to each rank  ,find_diag_hits,taxonomy,Find diagnostic hits,tabular
984,,,Fetches taxonomic information for a list of GI numbers  sequences identifiers used by the National Center for Biotechnology Information ,Fetch Taxonomic Ranks,tabular,Fetch taxonomic representation,taxonomy
985,data to Galaxy taxonomy representation,,This tool is designed to translate results of the Kraken metagenomic classifier  see citations below  to the full representation of NCBI taxonomy  It does so by using Taxonomic ID field provided by Kraken  The output of this tool can be directly visualized by the Krona tool  It is based on  gb taxonomy tools  developed by ,Kraken2Tax,tabular,Convert Kraken,taxonomy
986,,,This tool identifies the lowest taxonomic rank for which a mategenomic sequencing read is diagnostic  It takes datasets produced by  Fetch Taxonomic Ranks  tool  aka Taxonomy format  as the input  ,lca1,taxonomy,Find lowest diagnostic rank,taxonomy
987,,,Suppose you have metagenomic samples from two different locations and have classified the reads unique to various taxa  Now you want to test if the number of reads that fall in a particular taxon in location 1 is different from those that fall in the same taxon in location 2   This utility performs this analysis  It assumes that the data comes from a Poisson process and calculates two Z scores  Z1 and Z2  based on the work by Shiue and Bain  1982  Z1  and Huffman  1984  Z2  ,poisson2test,tabular,Poisson two-sample test,tabular
988,,,Given taxonomy representation  produced by  Fetch taxonomic representation  tool  this utility produces a graphical representations of phylogenetic tree in PDF format ,Draw_phylogram,taxonomy,Draw phylogeny,pdf
989,,,Given taxonomy representation  produced by  Taxonomy manipulation  Fetch Taxonomic Ranks  tool  this utility computes a summary of all taxonomic ranks  ,t2t_report,taxonomy,Summarize taxonomy,tabular
990,a VCF dataset with custom filters,,,vcftools_annotate,vcf,Annotate,vcf
991,multiple VCF datasets,,,vcftools_compare,vcf,Compare,tabular
992,Apply VCF variants to a fasta file to create consensus sequence,,,vcftools_consensus,"fasta,vcf",Consensus,fasta
993,multiple VCF datasets,,,vcftools_isec,vcf,Intersect,vcf
994,multiple VCF datasets,,,vcftools_merge,vcf,Merge,vcf
995,to get data from selected regions,,,vcftools_slice,"vcf,bed",Slice VCF,vcf
996,columns from a VCF dataset,,,vcftools_subset,vcf,Subset,vcf
997,stored locally,,,library_access1,,Access Libraries,
998,creates a bed or xbed file containing from text query,,,BED File Converter1,tabular,BED File Converter,bed
999,Ensembl server,,,biomart,,BioMart,tabular
1000,Test server,,,biomart_test,,BioMart,tabular
1001,rice mart,,,cbi_rice_mart,,CBI Rice Mart,tabular
1002,ENA SRA,,,ebi_sra_main,,EBI SRA,auto
1003,server,,,eupathdb,,EuPathDB,tabular
1004,server,,,modENCODEfly,,modENCODE fly,txt
1005,server,,,flymine,,Flymine,txt
1006,server,,,flymine_test,,Flymine test,txt
1007,,,,genbank,,Connect to Genbank,fasta
1008, Central server,,,gramenemart,,GrameneMart,tabular
1009,HapMap Biomart,,,hapmapmart,,HapMapMart,tabular
1010,Human Hemoglobin Variants and Thalassemias,,,hbvar,,HbVar,auto
1011,(PSU prepared queries),,,Featured datasets4,,Featured datasets,bed
1012,server,,,metabolicmine,,metabolicMine,txt
1013,,,,microbial_import1,,Get Microbial Data,bed
1014,server,,,modmine,,modENCODE modMine,txt
1015,server,,,mousemine,,MouseMine,txt
1016,server,,,ratmine,,Ratmine,txt
1017,table browser,,,ucsc_table_direct1,,UCSC Main,tabular
1018,table browser,,,ucsc_table_direct_archaea1,,UCSC Archaea,tabular
1019,table browser,,,ucsc_table_direct_test1,,UCSC Test,tabular
1020,"
    from your computer  
  ",,,upload1,,Upload File,
1021,server,,,modENCODEworm,,modENCODE worm,txt
1022,server,,,wormbase,,WormBase,txt
1023,test server,,,wormbase_test,,Wormbase,txt
1024,server,,,yeastmine,,YeastMine,txt
1025,server,,,zebrafishmine,,ZebrafishMine,txt
1026,interspecies conservation scores,,This tool adds a column that measures interspecies conservation at each SNP position  using conservation scores for primates pre computed by the phyloP program   PhyloP performs an exact P value computation under a continuous Markov substitution model ,hgv_add_scores,interval,phyloP,
1027,amino-acid changes caused by a set of SNPs,,This tool identifies which SNPs create amino acid changes in the specified  coding regions   The first input file contains the SNPs and must be an interval file  It needs the chromosome  start  and end position as well as the SNP   The  SNP can be given using ambiguous nucleotide symbols or a list of two to four alleles  separated by       Any other columns in the first input file will not be used but will be kept for the output   The second input file contains the genes to be used for defining the coding regions   This file must be a BED file with the first 12 columns standard BED columns   The output is the same as the first input file with several columns added  the name field from the line of the gene input file used  the amino acids  the codon number  the reference nucleotide that  changed in the amino acid  in the same strand as the gene   and the codons  that go with the amino acids  The amino acids are listed with the reference amino acid first  then a colon  and then the amino acids for the alleles   If a SNP is not in a coding region or is synonymous then it is not included in the output file ,hgv_codingSnps,interval,aaChanges,interval
1028,using coordinates from assembled/unassembled genomes,,This tool uses coordinate  strand  and build information to fetch genomic DNAs in FASTA or interval format ,Extract genomic DNA 1,"interval,gff,fasta",Extract Genomic DNA,
1029, between assemblies and genomes,,This tool is based on the LiftOver utility and Chain track from  the UC Santa Cruz Genome Browser    ,liftOver1,"interval,gff,gtf",Convert genome coordinates,
1030,as a new dataset,,This tool allows you to create a single genomic interval  The resulting history item will be in the BED format ,createInterval,,Create single interval,bed
1031,Converts an AXT formatted file to a concatenated FASTA alignment,,This tool converts an AXT formatted file to the FASTA format  and concatenates the results in the same build ,axt_to_concat_fasta,axt,AXT to concatenated FASTA,fasta
1032,Converts an AXT formatted file to FASTA format,,This tool converts an AXT formatted file to the FASTA format ,axt_to_fasta,axt,AXT to FASTA,fasta
1033,Converts an AXT formatted file to LAV format,,This tool converts an AXT formatted file to the LAV format ,axt_to_lav_1,axt,AXT to LAV,"lav,fasta"
1034,converter,,This tool converts data from BED format to GFF format  scroll down for format description  ,bed2gff1,bed,BED-to-GFF,gff
1035,converter,,,bed_to_bigBed,bed,BED-to-bigBed,bigbed
1036,tail-to-head,,Concatenates datasets,cat1,,Concatenate datasets,input
1037, of selected columns,,This tool selects specified columns from a dataset and converts the values of those columns to upper or lower case ,ChangeCase,txt,Change Case,tabular
1038,between two datasets,,,Comm1,tabular,Find Similarities and Differences,input
1039,to find common or distinct rows,,This tool finds lines in one dataset that HAVE or DO NOT HAVE a common field with another dataset ,comp1,tabular,Compare two Datasets,input
1040,consecutive characters,,This tool condenses all consecutive characters of a specified type ,Condense characters1,txt,Condense,input
1041,delimiters to TAB,,Converts all delimiters of a specified type into TABs  Consecutive delimiters can be condensed in a single TAB ,Convert characters1,txt,Convert,tabular
1042,columns from a table,,This tool selects  cuts out  specified columns from the dataset ,Cut1,txt,Cut,tabular
1043,a column from one Query against another Query,,,fileGrep1,tabular,Match,input
1044,to an existing dataset,,You can enter any value and it will be added as a new column to your dataset,addValue,tabular,Add column,input
1045,converter,,This tool converts data from GFF format to BED format  scroll down for format description  ,gff2bed1,gff,GFF-to-BED,bed
1046,lines that match an expression,,The select tool searches the data for lines containing or not containing a match to the given pattern  Regular Expression is introduced in this tool  A Regular Expression is a pattern describing a certain amount of text  ,Grep1,txt,Select,input
1047,converter,,This tool converts data from GTF format to BEDGraph format  scroll down for format description  ,gtf2bedgraph,gtf,GTF-to-BEDGraph,bedgraph
1048,lines from a dataset,,This tool outputs specified number of lines from the   beginning   of a dataset,Show beginning1,txt,Select first,input
1049,side by side on a specified field,,This tool joins lines of two datasets on a common field  An empty string      is not a valid identifier  You may choose to include lines of your first input that do not join with your second input ,join1,tabular,Join two Datasets,
1050,two datasets a specific column of which has the same value,,,joiner2,tabular,Relational join 2,input
1051,Converts a LAV formatted file to BED format,,This tool converts a LAV formatted file to the BED format ,lav_to_bed1,lav,LAV to BED,bed
1052,together,,This tool merges columns together  Any number of valid columns can be merged in any order ,mergeCols1,tabular,Merge Columns,tabular
1053,two files side by side,,This tool merges two datasets side by side  If the first  left  dataset contains column assignments such as chromosome  start  end and strand  these will be preserved  However  if you would like to change column assignments  click the pencil icon in the history item ,Paste1,txt,Paste,
1054,from a file,,This tool selects N random lines from a file  with no repeats  and preserving ordering ,random_lines1,txt,Select random lines,input
1055,of a file,,This tool removes a specified number of lines from the beginning of a dataset ,Remove beginning1,txt,Remove beginning,input
1056,on a dataset,,This tool outputs Secure Hashes   Message Digests of a dataset using the user selected algorithms ,secure_hash_message_digest,data,Secure Hash / Message Digest,tabular
1057,,,This tool extracts data from the 454 Sequencer SFF format and creates three files containing the   Sequences  FASTA   Qualities  QUAL  and  Clippings  XML ,Sff_extractor,sff,SFF converter,"fastqsanger,xml,fasta,qual"
1058,data in ascending or descending order,,This tool sorts the dataset on any number of columns in either ascending or descending order ,sort1,tabular,Sort,input
1059,lines from a dataset,,This tool outputs specified number of lines from the   end   of a dataset,Show tail1,txt,Select last,input
1060,leading or trailing characters,,Trims specified number of characters from a dataset or its field  if dataset is tab delimited  ,trimmer,"tabular,txt",Trim,
1061,expander,,BED format can be used to represent a single gene in just one line  which contains the information about exons  coding sequence location  CDS   and positions of untranslated regions  UTRs    This tool  unpacks  this information by converting a single line describing a gene into a collection of lines representing individual exons  introns  UTRs  etc  ,gene2exon1,bed,Gene BED To Exon/Intron/Codon BED,bed
1062,expander,,This tool converts a UCSC gene bed format file to a list of bed format lines corresponding to requested features of each gene ,gene2intron1,interval,Gene BED To Intron BED,bed
1063,Parse a UCSC Gene Table dump,,,ucsc_gene_table_to_intervals1,inverval,Gene Table To BED,bed
1064,occurrences of each record,,This tool counts occurrences of unique values in selected column s  ,Count1,tabular,Count,tabular
1065,of a dataset,,This tool outputs counts of specified attributes  lines  words  characters  of a dataset  ,wc_gnu,txt,Line/Word/Character count,tabular
1066,converter,,This tool converts bedgraph or wiggle data into bigWig type ,wig_to_bigWig,"wig,bedgraph",Wig/BedGraph-to-bigWig,bigwig
1067,converter,,This tool converts wiggle data into interval type ,wiggle2simple1,wig,Wiggle-to-Interval,interval
1068, - send data to GenomeSpace,,,genomespace_exporter,data,GenomeSpace Exporter,auto
1069, - receive data from GenomeSpace,,,genomespace_importer,,GenomeSpace Importer,auto
1070, - Push data from GenomeSpace to Galaxy,,,genomespace_push,,GenomeSpace Push,auto
1071,given a set of coding exon intervals,,The coding sequence of genes are usually composed of several coding exons  Each of these coding exons is an individual genomic region  which when concatenated with each other constitutes the coding sequence  A single genomic region can be covered by multiple alignment blocks  In many cases it is desirable to stitch these alignment blocks together  This tool accepts a list of gene based intervals  in the Gene BED format  For every interval it performs the following ,GeneBed_Maf_Fasta2,"bed,maf",Stitch Gene blocks,fasta
1072,given a set of genomic intervals,,This tool takes genomic coordinates  superimposes them on multiple alignments  in MAF format  stored on the Galaxy site or from your history  and excises alignment blocks corresponding to each set of coordinates  Alignment blocks that extend past START and or END positions of an interval are trimmed  Note that a single genomic interval may correspond to two or more alignment blocks ,Interval2Maf1,"interval,maf",Extract MAF blocks,maf
1073,given a set of genomic intervals,,This tool takes genomic coordinates  superimposes them on pairwise alignments  in MAF format  stored on the Galaxy site  and excises alignment blocks corresponding to each set of coordinates  Alignment blocks that extend past START and or END positions of an interval are trimmed  Note that a single genomic interval may correspond to two or more alignment blocks ,Interval2Maf_pairwise1,interval,Extract Pairwise MAF blocks,maf
1074,given a set of genomic intervals,,A single genomic region can be covered by multiple alignment blocks  In many cases it is desirable to stitch these alignment blocks together  This tool accepts a list of genomic intervals  For every interval it performs the following ,Interval_Maf_Merged_Fasta2,"interval,maf",Stitch MAF blocks,fasta
1075,given a set of block numbers and a MAF file,,This tool takes a list of block numbers  one per line  and extracts the corresponding MAF blocks from the provided file  Block numbers start at 0      ,maf_by_block_number1,"txt,maf",Extract MAF by block number,maf
1076,by specified attributes,,,MAF_filter,maf,Filter MAF,maf
1077,by Size,,This tool takes a MAF file and a size range and extracts the MAF blocks which fall within the specified range      ,maf_limit_size1,maf,Filter MAF blocks,maf
1078,by Species,,,MAF_Limit_To_Species1,maf,Filter MAF blocks,maf
1079,a MAF file,,This tool takes a MAF file and creates a new MAF file  where each block has been reversed complemented ,MAF_Reverse_Complement_1,maf,Reverse Complement,maf
1080,by Species,,This tool examines each MAF block for multiple occurrences of a species in a single block  When this occurs  a block is split into multiple blocks where every combination of one sequence per species per block is represented ,MAF_split_blocks_by_species1,maf,Split MAF blocks,maf
1081,Alignment coverage information,,This tool takes a MAF file and an interval file and relates coverage information by interval for each species  If a column does not exist in the reference genome  it is not included in the output ,maf_stats1,"interval,maf",MAF Coverage Stats,interval
1082,by Species,,This tool allows the user to merge MAF blocks which are adjoining in each specified species from a MAF file  Columns which contain only gaps are removed  Species which are not desired are removed from the output ,MAF_Thread_For_Species1,maf,Join MAF blocks,maf
1083,Converts a MAF formatted file to the BED format,,This tool converts every MAF block to an interval line  in BED format  scroll down for description of MAF and BED formats  describing position of that alignment block within a corresponding genome ,MAF_To_BED1,maf,MAF to BED,bed
1084,Converts a MAF formatted file to FASTA format,,This tool converts MAF blocks to FASTA format and concatenates them into a single FASTA block or outputs multiple FASTA blocks separated by empty lines ,MAF_To_Fasta1,maf,MAF to FASTA,fasta
1085,Converts a MAF formatted file to the Interval format,,This tool converts every MAF block to a set of genomic intervals describing the position of that alignment block within a corresponding genome  Sequences from aligning species are also included in the output ,MAF_To_Interval1,maf,MAF to Interval,interval
1086,for display at UCSC,,This tool converts a Variant Call Format  VCF  file into a Multiple Alignment Format  MAF  custom track file suitable for display at genome browsers ,vcf_to_maf_customtrack1,tabular,VCF to MAF Custom Track,mafcustomtrack
1087,- Find Individual Motif Occurrences,,,meme_fimo,"memexml,fasta,txt",FIMO,"html,tabular,cisml,interval"
1088,- Multiple Em for Motif Elicitation,,,meme_meme,"fasta,txt",MEME,"html,txt,memexml"
1089, compare sequencing reads against UCSC genome builds,,  seq1  TGGTAATGGTGGTTTTTTTTTTTTTTTTTTATTTTT,blat_wrapper,fasta,BLAT,tabular
1090,reads mapping against reference sequence ,,SHRiMP  SHort Read Mapping Package  is a software package for aligning genomic reads against a target genome ,shrimp_color_wrapper,"csfasta,fasta",SHRiMP for Color-space,tabular
1091,reads mapping against reference sequence ,,SHRiMP  SHort Read Mapping Package  is a software package for aligning genomic reads against a target genome ,shrimp_wrapper,"fastqsolexa,fasta",SHRiMP for Letter-space,tabular
1092,converts between FASTQ data and other data formats,,This tool offers several conversions options relating to the FASTQ format  ,fastq_conversions,"fastqsolexa,fastqsanger,fastqsolexa, fastqsanger",FASTQ Conversions,"fastqsanger,fastqsolexa,fasta"
1093,converts any FASTQ to Sanger,,Galaxy pipeline for mapping of Illumina data requires data to be in fastq format with quality values conforming to so called  Sanger  format  Unfortunately there are many other types of fastq  Thus the main objective of this tool is to  groom  multiple types of fastq into Sanger conforming fastq that can be used in downstream application such as mapping ,fastq_gen_conv,fastq,FASTQ Groomer,fastqsanger
